시설명,위도,경도,시설용도분류,도로명주소,기타,설명,종류
종로구청,37.573494,126.97914,FU_BF,서울특별시 종로구 종로1길 36,,구 행정 업무를 처리하는 곳,행정기관
중구청,37.563828,126.9976,FU_BF,서울특별시 중구 창경궁로 17,,구 행정 업무를 처리하는 곳,행정기관
마포구 보건소,37.566242,126.90194,FU_BG,서울특별시 마포구 월드컵로 212,,역할 정보가 없습니다.,기타
서대문구 보건소,37.5786,126.936325,FU_BG,서울특별시 서대문구 연희로 242,,역할 정보가 없습니다.,기타
G밸리보건지소,37.481956,126.89228,FU_BH,서울특별시 구로구 디지털로 243,,역할 정보가 없습니다.,기타
구로구 오류동 보건지소,37.488808,126.83932,FU_BH,서울특별시 구로구 오리로10길 44-3,,역할 정보가 없습니다.,기타
광석어린이공원,37.64891,127.07943,FU_BI,서울특별시 노원구 한글비석로8길 41,,산책과 휴식을 위한 공간,자연/휴식
들국화어린이공원,37.644184,127.06148,FU_BI,서울특별시 노원구 섬밭로 313,,산책과 휴식을 위한 공간,자연/휴식
백합어린이공원,37.648304,127.0696,FU_BI,서울특별시 노원구 노원로 331,,산책과 휴식을 위한 공간,자연/휴식
앵무새어린이공원,37.63956,127.071884,FU_BI,서울특별시 노원구 한글비석로 91,,산책과 휴식을 위한 공간,자연/휴식
국화어린이공원,37.63708,127.07619,FU_BI,서울특별시 노원구 공릉로58마길 1,,산책과 휴식을 위한 공간,자연/휴식
뻐꾸기어린이공원,37.642498,127.07471,FU_BI,서울특별시 노원구 노원로16길 15,,산책과 휴식을 위한 공간,자연/휴식
중평어린이공원,37.637066,127.063324,FU_BI,서울특별시 노원구 동일로203길 87,,산책과 휴식을 위한 공간,자연/휴식
중현어린이공원,37.631886,127.06562,FU_BI,서울특별시 노원구 공릉로55길 138,,산책과 휴식을 위한 공간,자연/휴식
하계어린이공원,37.63219,127.069,FU_BI,서울특별시 노원구 섬밭로 196,,산책과 휴식을 위한 공간,자연/휴식
해바라기어린이공원,37.634865,127.07129,FU_BI,서울특별시 노원구 공릉로59가길 22,,산책과 휴식을 위한 공간,자연/휴식
곰돌이공원,37.640438,127.07543,FU_BI,서울특별시 노원구 한글비석로 151,,산책과 휴식을 위한 공간,자연/휴식
신월보건지소,37.531376,126.8319,FU_BH,서울특별시 양천구 남부순환로 407,,역할 정보가 없습니다.,기타
응암보건지소,37.588028,126.91951,FU_BH,서울특별시 은평구 가좌로 195,,역할 정보가 없습니다.,기타
구산보건지소,37.609745,126.91278,FU_BH,서울특별시 은평구 연서로13길 29-7,,역할 정보가 없습니다.,기타
중구 약수 보건지소,37.552475,127.00899,FU_BH,서울특별시 중구 다산로 92,,역할 정보가 없습니다.,기타
영빌딩,37.542175,126.83951,FU_BA,서울특별시 강서구 강서로 177,,역할 정보가 없습니다.,기타
서울제일신경외과,37.542526,126.83997,FU_BA,서울특별시 강서구 강서로 178,,역할 정보가 없습니다.,기타
한승빌딩,37.526203,127.02822,FU_BA,서울특별시 강남구 논현로 867,,역할 정보가 없습니다.,기타
구정빌딩,37.52612,127.02877,FU_BA,서울특별시 강남구 논현로 868,,역할 정보가 없습니다.,기타
세일빌딩,37.52549,127.027405,FU_BA,서울특별시 강남구 논현로171길 11,,역할 정보가 없습니다.,기타
카로시티1,37.525513,127.02707,FU_BA,서울특별시 강남구 논현로171길 15,,역할 정보가 없습니다.,기타
대사빌딩,37.542473,126.83889,FU_BA,서울특별시 강서구 강서로 183,,역할 정보가 없습니다.,기타
서울안심내과의원,37.543365,126.83834,FU_BE,서울특별시 강서구 강서로 193,,의료 진료를 제공하는 곳,의료시설
세종빌딩,37.544136,126.83763,FU_BA,서울특별시 강서구 강서로 205,,역할 정보가 없습니다.,기타
고려정형외과의원,37.54524,126.83662,FU_BE,서울특별시 강서구 강서로 219,,의료 진료를 제공하는 곳,의료시설
세란빌딩,37.548115,126.83605,FU_BA,서울특별시 강서구 강서로 251,,역할 정보가 없습니다.,기타
고려빌딩,37.549232,126.83601,FU_BA,서울특별시 강서구 강서로 261,,역할 정보가 없습니다.,기타
세민빌딩,37.55947,126.83887,FU_BA,서울특별시 강서구 강서로 380,,역할 정보가 없습니다.,기타
동진빌딩,37.532314,126.8461,FU_BA,서울특별시 강서구 강서로13길 3,,역할 정보가 없습니다.,기타
로뎀타워,37.559082,126.82801,FU_BA,서울특별시 강서구 공항대로 186,,역할 정보가 없습니다.,기타
스카이빌딩,37.54021,126.83422,FU_BA,서울특별시 강서구 화곡로 111,,역할 정보가 없습니다.,기타
광유빌딩,37.54148,126.838776,FU_BA,서울특별시 강서구 화곡로 153,,역할 정보가 없습니다.,기타
KBH타워,37.541363,126.83851,FU_BA,서울특별시 강서구 화곡로25길 2,,역할 정보가 없습니다.,기타
Roi빌딩,37.541565,126.83913,FU_BA,서울특별시 강서구 화곡로 157,,역할 정보가 없습니다.,기타
상광빌딩,37.544796,126.837685,FU_BA,서울특별시 강서구 강서로 210,,역할 정보가 없습니다.,기타
화곡빌딩,37.541245,126.839905,FU_BA,서울특별시 강서구 화곡로 164,,역할 정보가 없습니다.,기타
365열린내과의원,37.63755,127.07049,FU_BE,서울특별시 노원구 한글비석로 77,,의료 진료를 제공하는 곳,의료시설
수유삼성래미안상가,37.64488,127.01952,FU_BA,서울특별시 강북구 한천로 1121,,다양한 상업 활동이 이루어지는 곳,기타
거목노인요양원,37.647606,127.01654,FU_BA,서울특별시 강북구 한천로 1160,,역할 정보가 없습니다.,기타
Ahn's메디컬,37.60435,127.0247,FU_BE,서울특별시 성북구 길음로 2,,역할 정보가 없습니다.,기타
윤영수치과,37.602074,127.01934,FU_BE,서울특별시 성북구 정릉로 326,,역할 정보가 없습니다.,기타
열린치과의원,37.60273,127.01712,FU_BE,서울특별시 성북구 정릉로 306,,의료 진료를 제공하는 곳,의료시설
열린산부인과,37.602486,127.01691,FU_BE,서울특별시 성북구 정릉로36길 28-5,,역할 정보가 없습니다.,기타
미켈란107빌딩,37.514683,127.0606,FU_BA,서울특별시 강남구 영동대로 602,,역할 정보가 없습니다.,기타
신길우성아파트상가,37.51458,126.91774,FU_BA,서울특별시 영등포구 영등포로 356,,다양한 상업 활동이 이루어지는 곳,기타
더로드캐슬,37.51444,126.919266,FU_BA,서울특별시 영등포구 영등포로 367,,역할 정보가 없습니다.,기타
연앤네이쳐산부인과,37.52002,127.05581,FU_BE,서울특별시 강남구 학동로 521,,역할 정보가 없습니다.,기타
로얄빌딩,37.526318,127.02776,FU_BA,서울특별시 강남구 논현로175길 6,,역할 정보가 없습니다.,기타
함익병피부과의원,37.496735,127.0552,FU_BE,서울특별시 강남구 도곡로 408,,의료 진료를 제공하는 곳,의료시설
타워엠프리스,37.497383,127.05517,FU_BA,서울특별시 강남구 도곡로 409,,역할 정보가 없습니다.,기타
BIO,37.516792,127.02013,FU_BA,서울특별시 강남구 도산대로 107,,역할 정보가 없습니다.,기타
동원빌딩,37.51686,127.020515,FU_BA,서울특별시 강남구 도산대로 109,,역할 정보가 없습니다.,기타
수치과병원,37.49155,127.116425,FU_BD,서울특별시 송파구 중대로 68,,의료 서비스를 제공하는 곳,의료시설
서울제일요양병원,37.53562,126.82484,FU_BD,서울특별시 양천구 가로공원로 81,,의료 서비스를 제공하는 곳,의료시설
포미즈여성병원,37.546764,126.872185,FU_BD,서울특별시 양천구 공항대로 610,,의료 서비스를 제공하는 곳,의료시설
메디힐병원,37.53698,126.82799,FU_BD,서울특별시 양천구 남부순환로 331,,의료 서비스를 제공하는 곳,의료시설
홍익병원,37.528492,126.86366,FU_BD,서울특별시 양천구 목동로 225,,의료 서비스를 제공하는 곳,의료시설
솔빛한방병원,37.517708,126.840485,FU_BD,서울특별시 양천구 신월로 151,,의료 서비스를 제공하는 곳,의료시설
라온휴병원,37.517708,126.842,FU_BD,서울특별시 양천구 신월로 164,,의료 서비스를 제공하는 곳,의료시설
페이토빌딩,37.517296,127.023384,FU_BA,서울특별시 강남구 도산대로 134,,역할 정보가 없습니다.,기타
동양빌딩,37.50496,127.02504,FU_BA,서울특별시 강남구 봉은사로 105,,역할 정보가 없습니다.,기타
글라스톤빌딩,37.50454,127.02559,FU_BA,서울특별시 강남구 봉은사로 108,,역할 정보가 없습니다.,기타
JCS타워,37.50793,127.03504,FU_BA,서울특별시 강남구 봉은사로 209,,역할 정보가 없습니다.,기타
한보미도맨션,37.49488,127.06649,FU_BA,서울특별시 강남구 삼성로 150,,역할 정보가 없습니다.,기타
도곡렉슬상가,37.49537,127.05291,FU_BA,서울특별시 강남구 선릉로 225,,다양한 상업 활동이 이루어지는 곳,기타
상경빌딩,37.516685,127.04129,FU_BA,서울특별시 강남구 선릉로 669,,역할 정보가 없습니다.,기타
극동타워,37.525578,127.02603,FU_BA,서울특별시 강남구 압구정로 152,,역할 정보가 없습니다.,기타
베네하임시티,37.5263,127.02745,FU_BA,서울특별시 강남구 압구정로 162,,역할 정보가 없습니다.,기타
네이처포엠,37.525257,127.047226,FU_BA,서울특별시 강남구 압구정로 461,,역할 정보가 없습니다.,기타
미승빌딩,37.525948,127.029465,FU_BA,서울특별시 강남구 압구정로30길 23,,역할 정보가 없습니다.,기타
압구정스퀘어,37.52739,127.03096,FU_BA,서울특별시 강남구 압구정로34길 11,,역할 정보가 없습니다.,기타
쌍봉빌딩,37.528603,127.03414,FU_BA,서울특별시 강남구 언주로 874,,역할 정보가 없습니다.,기타
현대비전21,37.487343,127.05154,FU_BA,서울특별시 강남구 언주로30길 10,,역할 정보가 없습니다.,기타
대림아크로빌,37.487988,127.05131,FU_BA,서울특별시 강남구 언주로30길 13,,역할 정보가 없습니다.,기타
린스퀘어,37.48875,127.05321,FU_BA,서울특별시 강남구 언주로30길 39,,역할 정보가 없습니다.,기타
이즈타워,37.498566,127.02802,FU_BA,서울특별시 강남구 테헤란로 101,,역할 정보가 없습니다.,기타
A타워,37.49862,127.028534,FU_BA,서울특별시 강남구 테헤란로 105,,역할 정보가 없습니다.,기타
건설빌딩,37.62652,127.07919,FU_BA,서울특별시 노원구 공릉로 187,,역할 정보가 없습니다.,기타
메디타워,37.498688,127.028755,FU_BA,서울특별시 강남구 테헤란로 107,,역할 정보가 없습니다.,기타
태화빌딩,37.512493,126.916954,FU_BA,서울특별시 영등포구 도신로 235,,역할 정보가 없습니다.,기타
라메르산부인과,37.51191,126.9152,FU_BE,서울특별시 영등포구 도신로 215-1,,역할 정보가 없습니다.,기타
연세디자인치과의원,37.511734,126.91652,FU_BE,서울특별시 영등포구 도신로 228,,의료 진료를 제공하는 곳,의료시설
서림빌딩,37.49906,127.029915,FU_BA,서울특별시 강남구 테헤란로 115,,역할 정보가 없습니다.,기타
상경빌딩,37.498585,127.03085,FU_BA,서울특별시 강남구 테헤란로 120,,역할 정보가 없습니다.,기타
원빌딩,37.499405,127.03105,FU_BA,서울특별시 강남구 테헤란로 121,,역할 정보가 없습니다.,기타
마젤란21아스테리움,37.508793,127.05833,FU_BA,서울특별시 강남구 테헤란로87길 17,,역할 정보가 없습니다.,기타
CL타워,37.514847,127.03256,FU_BA,서울특별시 강남구 학동로 215,,역할 정보가 없습니다.,기타
에스케이허브블루,37.516685,127.04059,FU_BA,서울특별시 강남구 학동로 342,,역할 정보가 없습니다.,기타
강동롯데캐슬퍼스트아파트,37.55531,127.14039,FU_BA,서울특별시 강동구 고덕로 133,,역할 정보가 없습니다.,기타
종점빌딩,37.55725,127.168976,FU_BA,서울특별시 강동구 고덕로 391,,역할 정보가 없습니다.,기타
문화빌딩,37.540253,127.126816,FU_BA,서울특별시 강동구 구천면로 200,,역할 정보가 없습니다.,기타
중앙프라자,37.564857,127.174576,FU_BA,서울특별시 강동구 아리수로 427,,역할 정보가 없습니다.,기타
오스카빌딩,37.527397,127.13555,FU_BA,서울특별시 강동구 양재대로 1355,,역할 정보가 없습니다.,기타
명일빌딩,37.553368,127.143906,FU_BA,서울특별시 강동구 양재대로 1655,,역할 정보가 없습니다.,기타
여천빌딩,37.53976,127.12333,FU_BA,서울특별시 강동구 올림픽로 651,,역할 정보가 없습니다.,기타
천호엘크루주상복합,37.54016,127.12452,FU_BA,서울특별시 강동구 올림픽로 660,,역할 정보가 없습니다.,기타
501타워,37.550953,127.12813,FU_BA,서울특별시 강동구 올림픽로 782,,역할 정보가 없습니다.,기타
마곡9단지2동상가,37.56136,126.82037,FU_BA,서울특별시 강서구 공항대로 103,,다양한 상업 활동이 이루어지는 곳,기타
연세탄탄의원,37.558987,126.82391,FU_BE,서울특별시 강서구 마곡서로 56,,의료 진료를 제공하는 곳,의료시설
에스케이북한산시티,37.61997,127.012794,FU_BA,서울특별시 강북구 솔샘로 184,,역할 정보가 없습니다.,기타
비원오피스텔,37.55147,126.86498,FU_BA,서울특별시 강서구 공항대로 525,,역할 정보가 없습니다.,기타
금강프라자빌딩,37.577503,126.812485,FU_BA,서울특별시 강서구 금낭화로 135,,역할 정보가 없습니다.,기타
가양프라자,37.561253,126.86025,FU_BA,서울특별시 강서구 허준로 198,,역할 정보가 없습니다.,기타
대우디오슈페리움1단지,37.47965,126.95285,FU_BA,서울특별시 관악구 관악로 164,,역할 정보가 없습니다.,기타
관악위버폴리스,37.482716,126.95323,FU_BA,서울특별시 관악구 관악로 195,,역할 정보가 없습니다.,기타
강서아이엠유의원,37.55862,126.82626,FU_BE,서울특별시 강서구 마곡중앙로 55,,의료 진료를 제공하는 곳,의료시설
엠밸리서울특별시치과의원,37.55853,126.82717,FU_BE,서울특별시 강서구 마곡중앙로 56,,의료 진료를 제공하는 곳,의료시설
